"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Layanan","reviewContext/Positif","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"Cianjur Motor","5","Harga online tokoped dan offline sama. Tapi chat dulu di tokped penjualnya.","2020-12-28T22:36:43.963Z","2","Panji GP","105","true",,,"id","5 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSURTb2FLLVNBEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn2tbAIIf_QyvFahOCdJBNV0sUPvv-QaizGSpizvy5DCkx9g5pC5tRXHT_4QEoitGZcGIGRxMl1OZERpyPYQlbip-CMrAUMst1Y3RMIlt8ZzHiqewaOLyUCMijT6tX2pG23-snZsww=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1NUsVMIc6q4y-KXxfyBClO6eRDjfCfy8Fm7EEpljYptkuUsniKN2deWRSVXznNEXKibXEqK6Zyd5p0rr2Xn-2avf3f2OHi8XhCmH1jkRKiA9AZNrGX6PKE46NUPCeX-j79nMw=k-no",,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURTb2FLLVNBEAE!2m1!1s0x0:0x97eec572b4a5022d!3m1!1s2@1:CIHM0ogKEICAgIDSoaK-SA%7C%7C?hl=id","107141765713390970608","https://lh3.googleusercontent.com/a-/ALV-UjVCFgtrOSqkCVuJIPPX4pT8JQwl4OfbLNqTNfHB6IH1KJLRBdnB=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/107141765713390970608?hl=id",,,
"Cianjur Motor","5","Toko sparepart sepeda motor terkemuka di kota bandung, baik online maupun offline. Recomended banget kalau beli spare part online ketika ga ada motor tinggal pesen online barang diantar kurir tepat waktu. Pelayanan ramah dan profesional sehingga nyaman transaksi disini.","2024-07-30T00:23:20.221Z","0","Harris Fazlur Rachman","164","true",,,"id","setahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSUNieS0yZUlREAE",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNieS0yZUlREAE!2m1!1s0x0:0x97eec572b4a5022d!3m1!1s2@1:CIHM0ogKEICAgICby-2eIQ%7C%7C?hl=id","107259109989637482243","https://lh3.googleusercontent.com/a-/ALV-UjUsV5XyxdYXQAzPn5eeD5KKtsZIMDXAe37IGJgCbqeLkcp-gv7r=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/107259109989637482243?hl=id",,,
"PADA JAYA MOTOR BANDUNG DISTRIBUTOR RESMI SPARE PART KHUSUS MOBIL ISUZU","5","Pertama kali punya mobil Isuzu, surprises ada toko khusus onderdil Isuzu. Beli part disini, sabar pelayanannya dan ada yg bisa inden utk beberapa part mobil Isuzu bisa di bantu Carikan. Rekomended lah","2026-03-19T06:40:55.741Z","0","Nugroho Danan Doyo","99","true",,,"id","2 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2s1cWJ6SlhRWEJsTlhFeGFtbERlR3BFUW1jNFUxRRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1cWJ6SlhRWEJsTlhFeGFtbERlR3BFUW1jNFUxRRAB!2m1!1s0x0:0x9fdc9e4185b6831a!3m1!1s2@1:CAIQACodChtycF9oOk5qbzJXQXBlNXExamlDeGpEQmc4U1E%7C%7C?hl=id","102307179785985749828","https://lh3.googleusercontent.com/a-/ALV-UjVm4dFTvwO-klilEihyV7e76R05mrk4zgemHowC9kvXnFOMj3lK=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/102307179785985749828?hl=id",,,
"PADA JAYA MOTOR BANDUNG DISTRIBUTOR RESMI SPARE PART KHUSUS MOBIL ISUZU","5","Spatepart isuzu apapun ada dan klpun milih yg grade 2 Kualitas sparepartnya ok","2026-04-08T23:26:10.922Z","0","Ari Rismawan","22","true",,,"id","2 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2prNVUxQmxVMncyV1hZeU1XRk5ha3d5VDJNdGFIYxAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2prNVUxQmxVMncyV1hZeU1XRk5ha3d5VDJNdGFIYxAB!2m1!1s0x0:0x9fdc9e4185b6831a!3m1!1s2@1:CAIQACodChtycF9oOjk5U1BlU2w2WXYyMWFNakwyT2MtaHc%7C%7C?hl=id","106056483504157705478","https://lh3.googleusercontent.com/a-/ALV-UjVNbLi48iJLTytk0Hq5mAic97oXWkoo0lpmD1D4FngBmoG6CWo=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/106056483504157705478?hl=id",,,
"PADA JAYA MOTOR BANDUNG DISTRIBUTOR RESMI SPARE PART KHUSUS MOBIL ISUZU","5","Toko sparepart paling specialist khususnya izuzu legend apapun ada lengkap pokoknya terbaik","2026-03-07T17:16:18.681Z","0","Cliport Audio","16","true","2026-03-09T01:37:50.000Z","Terimakasih Om Rik , dapatkan diskon harga, untuk setiap pembelian parts","id","3 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT21GUVpUY3piblo2VlhBMFdXRTRSamx3TWtjemJFRRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21GUVpUY3piblo2VlhBMFdXRTRSamx3TWtjemJFRRAB!2m1!1s0x0:0x9fdc9e4185b6831a!3m1!1s2@1:CAIQACodChtycF9oOmFQZTczbnZ6VXA0WWE4RjlwMkczbEE%7C%7C?hl=id","109963955365497283730","https://lh3.googleusercontent.com/a-/ALV-UjUxG75TAzzqYWpwyAU0u-IV_gxcLO92D6YImoqdtUt9Mb2V-WPa=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/109963955365497283730?hl=id",,,
"PADA JAYA MOTOR BANDUNG DISTRIBUTOR RESMI SPARE PART KHUSUS MOBIL ISUZU","5","Kang mau beli Balljoint atas untuk isuzu MUX 4JK ada kah?? Bisa order via W A ga ya?","2025-11-23T13:31:29.079Z","0","Azizah Thahirah","7","false",,,"id","6 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2paTVlUVklWRTFpYWs5VVNXeFlla001V1Vac0xYYxAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paTVlUVklWRTFpYWs5VVNXeFlla001V1Vac0xYYxAB!2m1!1s0x0:0x9fdc9e4185b6831a!3m1!1s2@1:CAIQACodChtycF9oOjZMYTVIVE1iak9USWxYekM5WUZsLXc%7C%7C?hl=id","115766792391247363632","https://lh3.googleusercontent.com/a-/ALV-UjXw-QhHcTTa0SeqYLoxTsfzZn7LkP7EZMYBHD63NlhQtrxEdV8=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115766792391247363632?hl=id",,,
"PADA JAYA MOTOR BANDUNG DISTRIBUTOR RESMI SPARE PART KHUSUS MOBIL ISUZU","5","Barang sparepart lengkap, harga bersaing, pelayanan ramah dan cepat, terimakasih sukses selalu.","2025-11-04T23:50:13.837Z","0","Kresnabudi","8","false","2025-11-05T02:16:40.000Z","Terimakasih kembali Om","id","7 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2pkMlpYZE9hM0IwT0MxcWNtSjZkVVZDYTBFd1YyYxAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkMlpYZE9hM0IwT0MxcWNtSjZkVVZDYTBFd1YyYxAB!2m1!1s0x0:0x9fdc9e4185b6831a!3m1!1s2@1:CAIQACodChtycF9oOjd2ZXdOa3B0OC1qcmJ6dUVCa0EwV2c%7C%7C?hl=id","101228980229668232286","https://lh3.googleusercontent.com/a-/ALV-UjW4bmw07Tw_q8zTV_VhoN5Tx-EmxfJc7UVadDOVrqGaJFrW_OLwEw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101228980229668232286?hl=id",,,
"Milan Motor","5","Sperpart mobil eropa pelayanan nya bagus maju terus","2025-12-28T13:40:36.132Z","0","Asep Kosim","5","false",,,"id","5 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT205d2FVeFROR0kzVWxaaVVqbElTbE5hWkd0dk1rRRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205d2FVeFROR0kzVWxaaVVqbElTbE5hWkd0dk1rRRAB!2m1!1s0x0:0xe8667d3115cdad98!3m1!1s2@1:CAIQACodChtycF9oOm9waUxTNGI3UlZiUjlISlNaZGtvMkE%7C%7C?hl=id","103316051354693131682","https://lh3.googleusercontent.com/a-/ALV-UjX0HgEp2Y-0V6PtG0k-qBMl3xAsps7Is1fJT-Nu_IEUAud4JGc=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103316051354693131682?hl=id",,,
"Milan Motor","5","Lokasi strategis, pelayanannya bonafide dan parkir nyaman 🙏😎","2025-08-22T03:05:06.163Z","0","defyna puteri","42","true",,,"id","9 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2tsSVNsVkVSVk5ITlZaMmIzSmhNV2R1ZFdSU1EyYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn1ecIsPEt2hDbV16E5x3wdKw_S68PRKobqD3oliOFx0dSXn0rIeIqyYAQSe1S4q5EMO-eWnbiq7fRxcuIpDsMGUzJ2h1bLXhekd3eBwkqCdeKs27iFvi6BHGv8TzuTG19rFRyq8NbmZIBi2=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0E1aNOLSS1lLudfYj0mtVdt4z-uneoJ1nUiiriXx9bGDczypX7djTLjtPFkBQKwETWb8YfR73hB5Nzq0v7qa0bKT85iCZNSST1k-l8XizRd7amDgGhwqGIibcCNCQ3PvzH2UEb-WCFrlrA=k-no",,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsSVNsVkVSVk5ITlZaMmIzSmhNV2R1ZFdSU1EyYxAB!2m1!1s0x0:0xe8667d3115cdad98!3m1!1s2@1:CAIQACodChtycF9oOklISlVERVNHNVZ2b3JhMWdudWRSQ2c%7C%7C?hl=id","117578386457663133580","https://lh3.googleusercontent.com/a-/ALV-UjU5tw25yIeS4L_a_5IKU6UbWuTrm-elog2otjvoUVDfz2HIRqM=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/117578386457663133580?hl=id",,,
"Milan Motor","5","Suku cadang mobil-mobil eropa ya di sini tempatnya Opel blazer contoh","2025-01-10T10:57:14.365Z","0","Tri Hartanto","146","true",,,"id","setahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSURmNjVhaGR3EAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn32bry5nuZLA8UesfUw4-O-b6ltkXvLkDx7z9Hz6GDRjIDJalTRGAXkXT0XqwGPnfXKX8Nl7MqbnqgdxQyeiTXoH0Hq5u9JiXuwQa1kbW9SH3ecbqmeJlca8NG0O1qJb-RwzrQtLQ=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1jArfULolCuI7iLaPrd73oI8jDzeJ33eajcMXXz83W12lOnLr1W3QAF3C1r5XmZdRBMgmDbTezxv2gT1g6w5_P67u0QWpP8KoMNKmjrCkUTEftrPMvuCTPtpxGEgOowaRuDes=k-no",,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURmNjVhaGR3EAE!2m1!1s0x0:0xe8667d3115cdad98!3m1!1s2@1:CIHM0ogKEICAgIDf65ahdw%7C%7C?hl=id","102536814444083776491","https://lh3.googleusercontent.com/a-/ALV-UjXIG1r8w4zVfgTK98T4PGu7_Q6fD9Yre0IW3_x7REuXBqMhF_Rp=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/102536814444083776491?hl=id",,,
"Milan Motor","5","Surga buat yg nyari sparepart mobil eropa, khususnya Mercy dan BMW.","2025-09-30T23:08:07.974Z","0","andre irawan 313","99","true",,,"id","8 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2t0cmVWVmhOV0ZVUVZsbVlrbDBiMHBxWVZjdGJrRRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t0cmVWVmhOV0ZVUVZsbVlrbDBiMHBxWVZjdGJrRRAB!2m1!1s0x0:0xe8667d3115cdad98!3m1!1s2@1:CAIQACodChtycF9oOktreVVhNWFUQVlmYkl0b0pqYVctbkE%7C%7C?hl=id","117049913964228082569","https://lh3.googleusercontent.com/a-/ALV-UjUwYhazWcIkSmc_tEl5lIVSaAlNWd7M0WFBF_6UIhP457Pk1OQn=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/117049913964228082569?hl=id",,,
"Milan Motor","3","sy lagi cari spertpart nisan juke barangkali ada di toko milan motor","2025-10-14T12:27:12.292Z","0","Ayung sadayung","3","false",,,"id","8 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2poWVRtVnRZVlY2Y2xBM016QjZXRjlRUjNsSVdVRRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poWVRtVnRZVlY2Y2xBM016QjZXRjlRUjNsSVdVRRAB!2m1!1s0x0:0xe8667d3115cdad98!3m1!1s2@1:CAIQACodChtycF9oOjhYTmVtYVV6clA3MzB6WF9QR3lIWUE%7C%7C?hl=id","106869168493330111930","https://lh3.googleusercontent.com/a-/ALV-UjUdc67cYn_GIDeFHSVUtLuHO4DUG6rdwMQX2y6WF9jMq9K3Svs=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106869168493330111930?hl=id",,,
"Bengkel Cipagalo Motor","5","Bengkel Legend, Bapak pemilik bengkelnya serba bisa, ngulik motor yg rusak mati sampe bisa hidup lg.","2025-11-24T03:28:13.464Z","0","Hadi Wijaya","2","false",,,"id","6 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2xORFZWQkhTbDloTFdZd1V6TlNkRWhHTkdaQ1UwRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3PWf_YBA8PdxhqAT3r232B_Zp35ff8EqwQyFN0vJgnDd3Fu508AYemUjK3viVgM_P_xbb2fOfq7KrVkraweR8ShDIcpRq-LNIWe2naMROcYM7Hv9C3kV7aHft_QWdBGTAXjH2JlFoeAsY=k-no",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xORFZWQkhTbDloTFdZd1V6TlNkRWhHTkdaQ1UwRRAB!2m1!1s0x0:0xd6e4b9016e2cdbd0!3m1!1s2@1:CAIQACodChtycF9oOlNDVVBHSl9hLWYwUzNSdEhGNGZCU0E%7C%7C?hl=id","103987909475746204508","https://lh3.googleusercontent.com/a/ACg8ocIl_Iso3La_QoPvCy3wAzbYuOW5uHwdBY2xLC8dYS2rCOF2CQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103987909475746204508?hl=id",,,
"Bengkel Cipagalo Motor","5","Motor mati mendadak, diservice Joss kembali. Hatur nuhun kang","2022-11-02T02:11:59.314Z","1","wempi Eka Rusmana","41","true",,,"id","3 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSUMtdXV2dE9BEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn00QFuuRzIPNaZBjhMs_mHHoDOvPEUGH_1OKxvp7G5TTb7GvUys5uDTndBAvNk7mibWjZddg7GiY20onUsNs_h482mLRoOjsjOgfgnz7jMofcHmBHK8Na7dMqY87eJvgvBih3NMTg=k-no",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtdXV2dE9BEAE!2m1!1s0x0:0xd6e4b9016e2cdbd0!3m1!1s2@1:CIHM0ogKEICAgIC-uuvtOA%7C%7C?hl=id","105540536147499856322","https://lh3.googleusercontent.com/a-/ALV-UjXUlUfv3fZOsIC_2vW2D-_WP8iP51qcxZDEwdItuJsdJzh62K46ew=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/105540536147499856322?hl=id",,,
"Bengkel Cipagalo Motor","1","Sebelumnya udah telepon bisa service kode 12, kata ibu yg angkat telepon, bawa aja motornya kesini, ya udah saya dorong kan ke bengkel itu, pas nyampe di bengkel, kata montir cowo, maaf mas ga bisa service kode 12, sambil dia beres-beres cuci tangan, tadi udah telepon katanya bisa. Si montir jawab lagi, harus ke bengkel resmi, ga bisa kalau disini. Kalau udah tau ga bisa, ngapain saya disuruh kesini, lumayan ngedorong aerox. Pokonya pikir-pikir lagi deh","2023-08-02T01:20:27.236Z","0","HAKUNA MATATA","11","true","2023-08-02T01:32:42.000Z","Mohon maaf atas ketidak nyamanannya 🙏🏻","id","2 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSUNwMnRDWlp3EAE",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwMnRDWlp3EAE!2m1!1s0x0:0xd6e4b9016e2cdbd0!3m1!1s2@1:CIHM0ogKEICAgICp2tCZZw%7C%7C?hl=id","112398193433435910679","https://lh3.googleusercontent.com/a-/ALV-UjU7C_TadEx5g2M8ThLCF62AtGQj-oKRvIyD8QLo-gNgNWQbQHUj=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/112398193433435910679?hl=id",,,
"Bengkel Cipagalo Motor","5","Memang bengkelnya kecil tapi mekaniknya handal, teliti, dan serba bisa.
Recommend buat yang mau servis ringan atau berat motor karbu, harga lebih terjangkau daripada bengkel lain (menurut saya loh)","2019-03-22T08:46:31.356Z","4","Ace Gama","7","false","2019-05-06T10:22:34.000Z","Terimakasih telah mengunjungi bengkel kami 😊","id","7 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSURvMjZDWkZBEAE",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURvMjZDWkZBEAE!2m1!1s0x0:0xd6e4b9016e2cdbd0!3m1!1s2@1:CIHM0ogKEICAgIDo26CZFA%7C%7C?hl=id","109772917521162718317","https://lh3.googleusercontent.com/a/ACg8ocIITC3sx9ya9bEr-7H2wkcY6L9nO3am97KtMDcK10zp-b4tNA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109772917521162718317?hl=id",,,
"Bengkel Cipagalo Motor","5","Alhamdulillah service motor disini hasilnya memuaskan,
Bapa montirnya teliti
Settingan motornya juga enak
Mantap pokonya","2022-06-13T07:52:44.045Z","0","Candra Cahyadi","15","true",,,"id","4 tahun lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSUNPaWVYYnlBRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn102aHPWSRPSo_zkFCprQgdpGGRtrPtNpS7kXbSgThdp07Spf7c2ZNM1gWH9ZwcFT4TIjBUl8MIWTrLiKEhfqapTk_LW47AMve6Mk6uBywq7c6ZZIPLrREvZnQBHGK_ezvY0co=k-no",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNPaWVYYnlBRRAB!2m1!1s0x0:0xd6e4b9016e2cdbd0!3m1!1s2@1:CIHM0ogKEICAgICOieXbyAE%7C%7C?hl=id","115360463514604881409","https://lh3.googleusercontent.com/a-/ALV-UjXlUNprIjft6Xwvrqtj7rmyW9T0v0CPkT5jxe2fU0LdQ77gcg=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/115360463514604881409?hl=id",,,
"Bengkel Motor BEMSSPEED","5","Jos jis mantapp","2026-02-11T09:45:34.164Z","0","Sidiq Muhammad","4","false",,,"id","4 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2tKdVVIWkpjR1l6TldKUVh6WTNRMnRtYkdacmQxRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2KxedaMJ0x-bpE34ESNqFVq99PjnSpQbKTiT0lGQnTO8H4VdnGc2BazRZ6EboM4laVrr2cN7w5n2AtEJQlfLhywfOL9LatDoSQ8KbXtfQso7c8ieuSxxzZtL6BiBitUFh3U2OKk7YAfuUv=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3NGW3jeODmbV1mBGDzSjeUw03xlwB4bT_-epNhk5_ln6pIREzFY6ANNIwfI0X_-T7_Dz5AVEzI-qw1lkT2iDkij1UNQ_kafHA8AkErI4QWWNIWpLkuvOGOWXWncKLwEOFu5XhQsQ8GlqQ=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3SZlMBTK3Fqt5mN2IapshzQv4fy-CW0FRDD3yuoI_XbpH53weEa1yKNhBi5xUbP6T23_uZqNzTNrDRTyKa85x9VMS5wXZKLaHLPeGF-UTPvuS7Kkzb4I-FDFZiq75-6oh16bGnjQZgFfa9=k-no",,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKdVVIWkpjR1l6TldKUVh6WTNRMnRtYkdacmQxRRAB!2m1!1s0x0:0x12dede48e68df92a!3m1!1s2@1:CAIQACodChtycF9oOkJuUHZJcGYzNWJQXzY3Q2tmbGZrd1E%7C%7C?hl=id","113642864058870961020","https://lh3.googleusercontent.com/a/ACg8ocL75Qc58WL2NYR0bZMT7vDKWxohTkSBm61IwLTSLBiMDG8AaTU=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113642864058870961020?hl=id",,,
"Bengkel Motor BEMSSPEED","5","Amazing","2026-02-04T03:37:58.799Z","0","Fadillahahmad ramadhan","2","false",,,"en","4 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT21oZmJUbFpYMDl4YVZSeGRrZEhiVEJNWlhoQ1ptYxAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oZmJUbFpYMDl4YVZSeGRrZEhiVEJNWlhoQ1ptYxAB!2m1!1s0x0:0x12dede48e68df92a!3m1!1s2@1:CAIQACodChtycF9oOmhfbTlZX09xaVRxdkdHbTBMZXhCZmc%7C%7C?hl=id","108571486882596932674","https://lh3.googleusercontent.com/a/ACg8ocLC2syQ_867iIPGu7RuHDnAH0KUR0z_9P4TIr2OlO4HRUBm9Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108571486882596932674?hl=id","Luar biasa","id",
"Bengkel Motor BEMSSPEED","5","Perigut periwel","2023-06-21T10:38:53.876Z","0","Dadang Wisnu","2","false",,,"en","2 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSUNKNU9IY1JREAE",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKNU9IY1JREAE!2m1!1s0x0:0x12dede48e68df92a!3m1!1s2@1:CIHM0ogKEICAgICJ5OHcRQ%7C%7C?hl=id","116112358561649809570","https://lh3.googleusercontent.com/a/ACg8ocLG-buV2LEDTi0I62RIg-e2TZ81ObVrBNVDNVL3vC_mcN0lsqk=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116112358561649809570?hl=id",,,
"Bengkel Motor BEMSSPEED","5","Top","2023-12-19T10:13:21.663Z","0","Alvin Nur Fajrin","13","true",,,"en","2 tahun lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSURWbjltal9RRRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURWbjltal9RRRAB!2m1!1s0x0:0x12dede48e68df92a!3m1!1s2@1:CIHM0ogKEICAgIDVn9mj_QE%7C%7C?hl=id","108426849051806803226","https://lh3.googleusercontent.com/a-/ALV-UjVXKKkc2YDU2nYm3Q2Qc_7TAws0CRhETZJpoheegyEqwowGM9c=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/108426849051806803226?hl=id","Atas","id",
"Bengkel Motor BEMSSPEED","5",,"2026-05-09T22:39:12.174Z","0","Rizaky Fadila Adiyaksa","1","false",,,,"sebulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT25WSmNEWlROSEp2VGxWcmRVcERjVlpIYm1GNVNIYxAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WSmNEWlROSEp2VGxWcmRVcERjVlpIYm1GNVNIYxAB!2m1!1s0x0:0x12dede48e68df92a!3m1!1s2@1:CAIQACodChtycF9oOnVJcDZTNHJvTlVrdUpDcVZHbmF5SHc%7C%7C?hl=id","111290423961733447937","https://lh3.googleusercontent.com/a-/ALV-UjVg2PPgCusYdBQLX4fmz-Sl9dc5znKwOo76ZnJ_rXttFk2Wvv5G=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111290423961733447937?hl=id",,,
